index,id,name,artists,danceability,duration_ms,energy,instrumentalness,liveness,popularity,speechiness
579,1lyuIQMuJql2Cat4fNIaWN,THE COOK UP,['BeatStrumentalz'],0.594,143952,0.683,0.78,0.117,0,0.0304
580,6eUZ73FYcz8HGPWCacS5jx,Some Melody,['Wormplace'],0.714,369659,0.314,0.923,0.109,0,0.0323
581,6eUZ73FYcz8HGPWCacS5jx,Some Melody,['Wormplace'],0.714,369659,0.314,0.923,0.109,0,0.0323
582,3ZjxcIdNtnGVbpPQGrI9RV,Blanco,['J Balvin'],0.876,145960,0.712,0.00798,0.0863,0,0.148
583,1zmrPDNSXs4Q32fwusiFyg,Blanco,['J Balvin'],0.876,145960,0.712,0.00798,0.0863,0,0.148
584,55v9EdM5CmFTJe5IYC478W,La Dama,"['KAROL G', 'Cosculluela']",0.844,208400,0.781,0.000154,0.0925,0,0.188
585,1Rwn1C4EKYlmU45uw4Hhd7,La Dama,"['KAROL G', 'Cosculluela']",0.844,208400,0.781,0.000154,0.0925,0,0.188
586,2coKt72MNC9TcsXycLY81i,Trileptal,['Esel1'],0.898,297600,0.887,0.362,0.113,0,0.395
587,7toJZs77KdWq0AlawBVbmF,Sígueme Y Te Sigo,['Daddy Yankee'],0.736,209787,0.878,0.000064,0.756,0,0.0428
588,3gt9D0mdkGYbqduslqcm89,Sígueme Y Te Sigo,['Daddy Yankee'],0.736,209787,0.878,0.000064,0.756,0,0.0428
589,32KGKkUg2w63TOCOqO3Qjn,Sígueme Y Te Sigo,['Daddy Yankee'],0.736,209787,0.878,0.000064,0.756,0,0.0428
590,26OTYJs7vCkNHNZYLsYaFp,Sígueme Y Te Sigo,['Daddy Yankee'],0.736,209787,0.878,0.000064,0.756,0,0.0428
591,23RoqH6RdEHKPrVoBtN6zm,Sígueme Y Te Sigo,['Daddy Yankee'],0.736,209787,0.878,0.000064,0.756,0,0.0428
592,0rg3ClrS63PO2jbstcLCBs,Sígueme Y Te Sigo,['Daddy Yankee'],0.736,209787,0.878,0.000064,0.756,0,0.0428
593,3Sc6nyQ0k3qjzV6I8puy2N,Beer:30,['Florida Georgia Line'],0.77,138853,0.887,0.0000252,0.098,37,0.0678
594,5pKutbyAadnSvup28Ld23L,Beer:30,['Florida Georgia Line'],0.77,138853,0.887,0.0000252,0.098,31,0.0678
595,0yC0FITBwnQJWzw5aeGDuS,Sorry,['Justin Bieber'],0.679,200787,0.748,0,0.299,3,0.0385
596,2IAjb1lVZmwVkG0mo6Yes1,Space Ambient,['Frozen City'],0.292,198644,0.336,0.948,0.141,0,0.0301
597,2IAjb1lVZmwVkG0mo6Yes1,Space Ambient,['Frozen City'],0.292,198644,0.336,0.948,0.141,0,0.0301
598,2rOmn0cQW1joMeTFoa4TnQ,Definitivamente,"['Daddy Yankee', 'Sech']",0.812,217773,0.764,0,0.253,0,0.101
599,20Dz9VdCrfMZOhqHk19VGI,Definitivamente,"['Daddy Yankee', 'Sech']",0.812,217773,0.764,0,0.253,0,0.101
600,1qFpUxqWahDEIgQMNV3gwL,Definitivamente,"['Daddy Yankee', 'Sech']",0.812,217773,0.764,0,0.253,0,0.101
601,76aY9nowIW3sC7WnjAyn5Y,Love Yourself,['Justin Bieber'],0.759,232627,0.401,0,0.299,6,0.259
602,1spt3fYeaUNtoZHg3E6wrL,Get Busy,['Sean Paul'],0.735,211520,0.846,0,0.108,1,0.0355
603,3UEK3oDmvmzKavAunwO6PJ,"Agua - Music From ""Sponge On The Run"" Movie","['Tainy', 'J Balvin']",0.76,157944,0.658,0,0.195,0,0.275
604,48bETjeokyVrnDi4bC6RpH,Schiller (Ruhe) - Intro Mix,['Framewerk'],0.224,160890,0.172,0.948,0.0746,0,0.038
605,7vbgUoT7h2dQoIRaVBSLix,Entertaining Jazz Piano Solo - Vibe for New Years Resolutions,['Soft Jazz Radio'],0.651,133004,0.0139,0.593,0.131,1,0.268
606,7vbgUoT7h2dQoIRaVBSLix,Entertaining Jazz Piano Solo - Vibe for New Years Resolutions,['Soft Jazz Radio'],0.651,133004,0.0139,0.593,0.131,1,0.268
607,5EFGw0B43lkeRD0mrzvDZD,Excellent Backdrops for New Years Resolutions,['Peaceful Autumn Instrumental Jazz'],0.649,129567,0.0136,0.913,0.104,1,0.129
608,5EFGw0B43lkeRD0mrzvDZD,Excellent Backdrops for New Years Resolutions,['Peaceful Autumn Instrumental Jazz'],0.649,129567,0.0136,0.913,0.104,1,0.129
609,6ekaOQ8yuEA3YDiVWwTjj6,Amazing Ambiance for 2021,['Classy Cafe Jazz Music'],0.814,129010,0.0149,0.934,0.118,0,0.073
610,6ekaOQ8yuEA3YDiVWwTjj6,Amazing Ambiance for 2021,['Classy Cafe Jazz Music'],0.814,129010,0.0149,0.934,0.118,0,0.073
611,24JGb0fYaTUjdek93bxCVw,Entertaining 2021,['Relaxing Piano Playlist'],0.637,121858,0.0213,0.935,0.105,1,0.114
612,24JGb0fYaTUjdek93bxCVw,Entertaining 2021,['Relaxing Piano Playlist'],0.637,121858,0.0213,0.935,0.105,1,0.114
613,3YOBlzV4i2E3X1EdE1o0pP,Incredible New Years Resolutions,['Coffee Shop Jazz Relax'],0.805,129010,0.012,0.921,0.0899,12,0.0867
614,3YOBlzV4i2E3X1EdE1o0pP,Incredible New Years Resolutions,['Coffee Shop Jazz Relax'],0.805,129010,0.012,0.921,0.0899,12,0.0867
615,2qq20YVxBY8LynIsZfu2FZ,Sumptuous Backdrops for New Years Resolutions,['Restaurant Music Deluxe'],0.644,118329,0.0194,0.92,0.103,3,0.124
616,2qq20YVxBY8LynIsZfu2FZ,Sumptuous Backdrops for New Years Resolutions,['Restaurant Music Deluxe'],0.644,118329,0.0194,0.92,0.103,3,0.124
617,7tqIKNBfS2sKSd013aOFBE,Antoinette's Tale,['Jazmine Sullivan'],0.692,37107,0.477,0,0.126,61,0.427
618,1Bjdy7XqkEtPRLlsMJgo7s,Space Ghost Coast To Coast,['Glass Animals'],0.903,187384,0.529,0.00255,0.138,43,0.0623
619,7JZP2CJ2IVXZU3ARek0sJH,Chica Ideal,"['Sebastian Yatra', 'Guaynaa']",0.574,183240,0.891,0,0.16,1,0.157
620,20sMxYT1bV1jSRYI2sxC4j,Chica Ideal,"['Sebastian Yatra', 'Guaynaa']",0.574,183240,0.891,0,0.16,1,0.157
621,6ofxYD9HrfC8Mr0g38RS61,Chica Ideal,"['Sebastian Yatra', 'Guaynaa']",0.574,183240,0.891,0,0.16,0,0.157
622,6EDbojT3kLtYbNzETXhNsw,Chica Ideal,"['Sebastian Yatra', 'Guaynaa']",0.574,183240,0.891,0,0.16,0,0.157
623,3f4HTRzCH6b3QcXI4CoEhQ,Chica Ideal,"['Sebastian Yatra', 'Guaynaa']",0.574,183240,0.891,0,0.16,0,0.157
624,1jOBlsvKhdqjZAlUAia4Qz,Lie Lie Lie,['Joshua Bassett'],0.617,176692,0.835,0,0.0793,74,0.0923
625,3uY2j5u9TzdMXOUtLKZkdT,Híjosdeputa !!!,"['Esel1', 'Cheko Hk']",0.825,299468,0.999,0.241,0.319,0,0.162
626,316AyasQmOic6W2zM8rYlw,"Radetzky-Marsch, Op. 228","['Johann Strauss I', 'Riccardo Muti', 'Wiener Philharmoniker']",0.642,193307,0.391,0.943,0.0696,31,0.0324
627,316AyasQmOic6W2zM8rYlw,"Radetzky-Marsch, Op. 228","['Johann Strauss I', 'Riccardo Muti', 'Wiener Philharmoniker']",0.642,193307,0.391,0.943,0.0696,31,0.0324
628,3XL5UxBSiFHSoX23znuyea,Bubbly New Years Resolutions,['Musica Rilassante & Benessere'],0.698,121858,0.0205,0.952,0.12,16,0.149
629,3XL5UxBSiFHSoX23znuyea,Bubbly New Years Resolutions,['Musica Rilassante & Benessere'],0.698,121858,0.0205,0.952,0.12,16,0.149
630,5u48SSdUPwvUTxKxVny0Cd,Majestic Ambience for New Years Resolutions,['Office Work Music'],0.662,123437,0.019,0.954,0.103,4,0.26
631,5u48SSdUPwvUTxKxVny0Cd,Majestic Ambience for New Years Resolutions,['Office Work Music'],0.662,123437,0.019,0.954,0.103,4,0.26
632,5yzHmENywlJhBEXCOwH8eF,Mysterious Backdrops for 2021,['Smooth Jazz New York'],0.805,121858,0.0242,0.938,0.1,3,0.0602
633,5yzHmENywlJhBEXCOwH8eF,Mysterious Backdrops for 2021,['Smooth Jazz New York'],0.805,121858,0.0242,0.938,0.1,3,0.0602
634,5ZH6LpaSV0rmkr6RkLngqI,"Schallwellen, Walzer, Op. 148","['Johann Strauss II', 'Riccardo Muti', 'Wiener Philharmoniker']",0.316,670947,0.108,0.859,0.0785,33,0.0375
635,5ZH6LpaSV0rmkr6RkLngqI,"Schallwellen, Walzer, Op. 148","['Johann Strauss II', 'Riccardo Muti', 'Wiener Philharmoniker']",0.316,670947,0.108,0.859,0.0785,33,0.0375
636,3lb25ynLH24fhjStRQygh0,Laid-back New Years Resolutions,['Morning Chill Out Playlist'],0.663,145728,0.00715,0.533,0.105,18,0.151
637,3lb25ynLH24fhjStRQygh0,Laid-back New Years Resolutions,['Morning Chill Out Playlist'],0.663,145728,0.00715,0.533,0.105,18,0.151
638,7v1rZgu8rTCAsJc3WZMdlg,Background for New Years Resolutions,['Cool Jazz Chill'],0.839,127060,0.0158,0.944,0.108,2,0.0826
639,7v1rZgu8rTCAsJc3WZMdlg,Background for New Years Resolutions,['Cool Jazz Chill'],0.839,127060,0.0158,0.944,0.108,2,0.0826
640,4D53fkEXLvFaNaCVk01mTI,Background for 2021,['Early Morning Jazz Playlist'],0.675,137183,0.0135,0.816,0.0713,0,0.267
641,4D53fkEXLvFaNaCVk01mTI,Background for 2021,['Early Morning Jazz Playlist'],0.675,137183,0.0135,0.816,0.0713,0,0.267
642,7IvdEJT6U2iyTUdCZrEPKN,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
643,4thI2gmY8mJweUOMagLt92,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
644,48JE4pIw5l6w7JWl7wB24Z,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
645,3CAhdlelz6vmm89P4pdjZB,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
646,39pMieBbZfLCyuU4cnPjnA,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
647,1tBr3zRXfmp4NhZ8NO7ScX,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
648,1pYOv9nvYdUhangqCTkXPq,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
649,0OYG0hieKcG9UNked1UfEo,Ginza,['J Balvin'],0.749,171093,0.815,0.00117,0.0838,0,0.083
650,1Ql45vwLjZCRBkljInQqOT,Dreams and future,['Hope51'],0.345,242471,0.0731,0.947,0.111,0,0.0348
651,1Ql45vwLjZCRBkljInQqOT,Dreams and future,['Hope51'],0.345,242471,0.0731,0.947,0.111,0,0.0348
652,6IokAreSLb7my5A6YgSYyQ,Heart of Nature,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.243,197843,0.28,0.12,0.192,0,0.0428
653,6IokAreSLb7my5A6YgSYyQ,Heart of Nature,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.243,197843,0.28,0.12,0.192,0,0.0428
654,1RTbEZJo6yyKVGKCIzRhRu,COMO UN BEBÉ,"['J Balvin', 'Bad Bunny', 'Mr Eazi']",0.825,218827,0.807,0.00000479,0.138,0,0.095
655,33QtS5xhDIoW1JW06bggmT,Soulful New Years Resolutions,['Early Morning Jazz Playlist'],0.667,125295,0.0186,0.962,0.137,0,0.177
656,33QtS5xhDIoW1JW06bggmT,Soulful New Years Resolutions,['Early Morning Jazz Playlist'],0.667,125295,0.0186,0.962,0.137,0,0.177
657,3TtbYIK3bLlnaOdz8J8heG,Yearly Review 2020,['Neily Blnz'],0.554,172748,0.536,0,0.179,21,0.383
658,3PvBYnxGQIFlywSYZ70nQ7,If You're Over Me,['Years & Years'],0.631,189000,0.853,0,0.0603,7,0.0912
659,3PvBYnxGQIFlywSYZ70nQ7,If You're Over Me,['Years & Years'],0.631,189000,0.853,0,0.0603,7,0.0912
660,6Vq4C9POoxhfIyoJ4YfJA2,If You're Over Me,['Years & Years'],0.631,189000,0.853,0,0.0603,6,0.0912
661,6Vq4C9POoxhfIyoJ4YfJA2,If You're Over Me,['Years & Years'],0.631,189000,0.853,0,0.0603,6,0.0912
662,77nCy2tiLZ19QAknLT3cr6,If You're Over Me,['Years & Years'],0.631,189000,0.853,0,0.0603,3,0.0912
663,77nCy2tiLZ19QAknLT3cr6,If You're Over Me,['Years & Years'],0.631,189000,0.853,0,0.0603,3,0.0912
664,4zjL6yZ8lqhkzI7q9fNoEy,Happy New Year 2021,['Khushboo Uttam'],0.853,189231,0.83,0,0.124,0,0.0653
665,4zjL6yZ8lqhkzI7q9fNoEy,Happy New Year 2021,['Khushboo Uttam'],0.853,189231,0.83,0,0.124,0,0.0653
666,2a2PWhyuS1ahX3PIWHL9LB,Dile,['Don Omar'],0.633,204693,0.913,0,0.2,0,0.0876
667,7L9snovZCzgnt1gaDivecF,Grand Moods for New Years Resolutions,['Early Morning Jazz Playlist'],0.797,123437,0.0184,0.901,0.0953,0,0.123
668,7L9snovZCzgnt1gaDivecF,Grand Moods for New Years Resolutions,['Early Morning Jazz Playlist'],0.797,123437,0.0184,0.901,0.0953,0,0.123
669,3LglxOQujArGqNayVJfQxd,Contour (2021 Remaster),['Crucial Dudes'],0.347,137063,0.842,0,0.154,8,0.0896
670,3LglxOQujArGqNayVJfQxd,Contour (2021 Remaster),['Crucial Dudes'],0.347,137063,0.842,0,0.154,8,0.0896
671,2IvIzqkAKRohq5VPqMm4G1,Urbane Ambiance for 2021,['Reading Background Music Playlist'],0.659,116843,0.019,0.885,0.0904,6,0.107
672,3pJjUciuQ7ArEEQ8fTGm2S,Friendly Backdrops for 2021,['Smooth Dinner Jazz'],0.687,113406,0.0193,0.909,0.113,13,0.113
673,3pJjUciuQ7ArEEQ8fTGm2S,Friendly Backdrops for 2021,['Smooth Dinner Jazz'],0.687,113406,0.0193,0.909,0.113,13,0.113
674,1jwmYI1kdJGRfbwrHP8eqh,Through Being Crucial (2021 Remaster),['Crucial Dudes'],0.369,123799,0.773,0,0.33,9,0.0512
675,1jwmYI1kdJGRfbwrHP8eqh,Through Being Crucial (2021 Remaster),['Crucial Dudes'],0.369,123799,0.773,0,0.33,9,0.0512
676,0PJ4dXVkpNAtoOZsEjqktc,UGLY (feat. Lil Baby),"['Russ', 'Lil Baby']",0.713,194286,0.663,0,0.324,74,0.149
677,3uqQhTFNJBmcroynXeiglb,Mi Gente,"['J Balvin', 'Willy William', 'Beyoncé']",0.76,209733,0.716,0,0.231,1,0.0817
678,1CyQoXQMqONT2pN83bdtXM,Mi Gente,"['J Balvin', 'Willy William', 'Beyoncé']",0.76,209733,0.716,0,0.231,1,0.0817
679,09pfx63tmqh7Rs3qUR899o,Mi Gente,"['J Balvin', 'Willy William', 'Beyoncé']",0.76,209733,0.716,0,0.231,1,0.0817
680,0AaGiabKVaHA0URIBuZin9,Mi Gente,"['J Balvin', 'Willy William', 'Beyoncé']",0.76,209733,0.716,0,0.231,0,0.0817
681,4nfXaLi2afbkDFu2lXX0yf,Fantasy,['AlexFire'],0.797,279745,0.561,0.92,0.0548,0,0.0479
682,4nfXaLi2afbkDFu2lXX0yf,Fantasy,['AlexFire'],0.797,279745,0.561,0.92,0.0548,0,0.0479
683,11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),"['Ashnikko', 'Princess Nokia']",0.964,178405,0.398,0.0000395,0.101,63,0.0795
684,3Vztl5ibS7hQRpLUJGMDB1,Western,['Esel1'],0.566,315429,0.983,0.782,0.362,0,0.088
685,6cWRbZrK8H5zp4n1Xk1VaG,Hey Boy - Country Club Martini Crew Remix,"['Sia', 'Country Club Martini Crew']",0.727,182949,0.73,0.00192,0.0574,22,0.0636
686,4kwEofcP3te7r9zm4ndQaQ,Sensational 2021,['Coffee House Smooth Jazz Playlist'],0.82,116564,0.0151,0.921,0.113,2,0.0615
687,4kwEofcP3te7r9zm4ndQaQ,Sensational 2021,['Coffee House Smooth Jazz Playlist'],0.82,116564,0.0151,0.921,0.113,2,0.0615
688,2ag5trkxEoGO7oiZlxps2i,Background for 2021,['Background Jazz Music'],0.775,116657,0.0319,0.875,0.0953,1,0.0989
689,2ag5trkxEoGO7oiZlxps2i,Background for 2021,['Background Jazz Music'],0.775,116657,0.0319,0.875,0.0953,1,0.0989
690,32a2UETxoZ9R0wZF71QkRT,Bholey Baba,"['Badshah', 'Nikhita Gandhi']",0.802,270000,0.901,0,0.0898,0,0.144
691,32a2UETxoZ9R0wZF71QkRT,Bholey Baba,"['Badshah', 'Nikhita Gandhi']",0.802,270000,0.901,0,0.0898,0,0.144
692,32a2UETxoZ9R0wZF71QkRT,Bholey Baba,"['Badshah', 'Nikhita Gandhi']",0.802,270000,0.901,0,0.0898,0,0.144
693,1ahpi91KxNw2RXdmI8HmEW,Superlative Jazz Piano Solo - Vibe for 2021,['Smooth Jazz New York'],0.669,141642,0.0109,0.95,0.106,2,0.228
694,1ahpi91KxNw2RXdmI8HmEW,Superlative Jazz Piano Solo - Vibe for 2021,['Smooth Jazz New York'],0.669,141642,0.0109,0.95,0.106,2,0.228
695,3sPOwOWBuk2FZYp5NcZSkg,Vaivén,['Daddy Yankee'],0.768,224333,0.894,0.0256,0.0856,0,0.0415
696,17K0Zrh15nJFjGaMchDhBx,Vaivén,['Daddy Yankee'],0.768,224333,0.894,0.0256,0.0856,0,0.0415
697,3MWjBTHMA4XZ9cyQjIHbMO,Peligrosa,"['J Balvin', 'Wisin', 'Yandel']",0.769,202347,0.759,0.000628,0.1,0,0.051
698,1aH2g0hPur8aMLoYg4oBbO,Poche note di un pianista ubriaco da solo il 31 Dicembre 2020 nel suo chalet di montagna,['Alessandro Pintucci'],0.647,136371,0.027,0.917,0.157,0,0.0661
699,1aH2g0hPur8aMLoYg4oBbO,Poche note di un pianista ubriaco da solo il 31 Dicembre 2020 nel suo chalet di montagna,['Alessandro Pintucci'],0.647,136371,0.027,0.917,0.157,0,0.0661
700,15mUT7lYlP4io0IMQqUK6I,In My Life,['Dimizer'],0.703,243370,0.758,0.00275,0.0774,0,0.0416
701,15mUT7lYlP4io0IMQqUK6I,In My Life,['Dimizer'],0.703,243370,0.758,0.00275,0.0774,0,0.0416
702,2phUz6HmN3gFiQ6HWJO8q7,Hold Me While You Wait,['Lewis Capaldi'],0.685,205720,0.527,0,0.1,3,0.0318
703,3IXVhIrPOilgN88AZqjUki,Suave 2021,['Coffee House Instrumental Jazz Playlist'],0.688,148422,0.0102,0.82,0.106,0,0.263
704,3IXVhIrPOilgN88AZqjUki,Suave 2021,['Coffee House Instrumental Jazz Playlist'],0.688,148422,0.0102,0.82,0.106,0,0.263
705,5uFXoQPmuYVkwC8fgEt44Y,"Small, Bent and Ugly (2021 Remaster)",['Crucial Dudes'],0.359,200081,0.808,0,0.145,8,0.083
706,5uFXoQPmuYVkwC8fgEt44Y,"Small, Bent and Ugly (2021 Remaster)",['Crucial Dudes'],0.359,200081,0.808,0,0.145,8,0.083
707,39dK25ZpNzxydpBTUjz5ot,coney island (feat. The National),"['Taylor Swift', 'The National']",0.542,275320,0.536,0.000886,0.142,50,0.0616
708,2QRw3wIVCeKD5aGvweeQyD,Moner Radio,"['Shilpa Rao', 'Jeet Gannguli']",0.779,249443,0.902,0.00122,0.477,0,0.065
709,2QRw3wIVCeKD5aGvweeQyD,Moner Radio,"['Shilpa Rao', 'Jeet Gannguli']",0.779,249443,0.902,0.00122,0.477,0,0.065
710,6a2qQf95JWYMrNi1uBbK8g,Happy New Year 2021,['Milky'],0.806,188889,0.561,0,0.158,0,0.0728
711,6a2qQf95JWYMrNi1uBbK8g,Happy New Year 2021,['Milky'],0.806,188889,0.561,0,0.158,0,0.0728
712,5MlfA9ImxgE8Pp6vvzFrqO,My Year,['Running Music'],0.824,219444,0.679,0.000001,0.0747,0,0.0565
713,21zOuL6um3lHOUN4hwhQ3i,My Year,['Running Music'],0.824,219444,0.679,0.000001,0.0747,0,0.0565
714,1xoIDK1nT484WrJkvri7eb,My Year,['Running Music'],0.824,219444,0.679,0.000001,0.0747,0,0.0565
715,57hY5Da7YFb4XyUrxMuVY7,That Time of Year,"['Best Christmas Songs', 'Silent Night', 'Christmas Holiday Music']",0.442,180000,0.543,0.919,0.17,0,0.0396
716,49SlquySBoA5JRZbMUn0Av,That Time of Year,"['Holiday Music Cast', 'Stille Nacht', 'Christmas']",0.442,180000,0.543,0.919,0.17,0,0.0396
717,2XN55UkTM2uJcNuNUlTJTq,That Time of Year,"['Christmas Chamber Music Ensamble', 'Christmas Kids', 'Navidad']",0.442,180000,0.543,0.919,0.17,0,0.0396
718,2Cp7f0aGsSMaF2u7dAHpnk,That Time of Year,"['Christmas Hits', 'Christmas Country Angels', 'Astro del Ciel']",0.442,180000,0.543,0.919,0.17,0,0.0396
719,02OQNaPtyn2mNVkeYItkiV,That Time of Year,"['Dj Christmas', 'Canciones De Navidad', 'Christmas Cello Music Orchestra']",0.442,180000,0.543,0.919,0.17,0,0.0396
720,4IBRml6kr1Hz7Y6pewiA7T,Year In Gaming 2020,"['RandomBeats', 'Mega Ran', 'DJ DN³', 'K-Murdock']",0.705,213000,0.707,0,0.0548,15,0.365
721,7zXnceW3kadhsi095get1f,"Mt. Chill, You're Climbin' (2021 Remaster)",['Crucial Dudes'],0.351,52535,0.877,0.627,0.739,10,0.0513
722,7zXnceW3kadhsi095get1f,"Mt. Chill, You're Climbin' (2021 Remaster)",['Crucial Dudes'],0.351,52535,0.877,0.627,0.739,10,0.0513
723,2QRua8VZhbsHs5rPqXUxL6,"Boom, Roasted (2021 Remaster)",['Crucial Dudes'],0.395,86615,0.833,0,0.482,10,0.178
724,2QRua8VZhbsHs5rPqXUxL6,"Boom, Roasted (2021 Remaster)",['Crucial Dudes'],0.395,86615,0.833,0,0.482,10,0.178
725,0UpfS2csOl7jgAyACAei2g,"Gonna Miss You When You're Gone - Live, The Blow Up, London, 4 October 2005",['Edgar Jones'],0.405,261680,0.262,0.714,0.104,0,0.033
726,6UlIGL6Nv5KKTNH2c6vYTP,Perfecto,"['Anuel AA', 'Ozuna']",0.836,256040,0.546,0,0.0778,59,0.0597
727,1W07lTyuGSBJQguz3gqQ7U,Funky Jazz Piano Solo - Vibe for New Years Resolutions,['Office Background Music'],0.69,140713,0.00973,0.699,0.117,3,0.118
728,1W07lTyuGSBJQguz3gqQ7U,Funky Jazz Piano Solo - Vibe for New Years Resolutions,['Office Background Music'],0.69,140713,0.00973,0.699,0.117,3,0.118
729,4frEhEhShXC63JFyLMpYu0,Someone You Loved,['Lewis Capaldi'],0.501,182173,0.405,0,0.105,2,0.032
730,4FKMNVJPhVtoDq5yzh9dkG,Someone You Loved,['Lewis Capaldi'],0.501,182173,0.405,0,0.105,2,0.032
731,4ZLQDs2qmrXbDnh96ocTrf,Someone You Loved,['Lewis Capaldi'],0.501,182173,0.405,0,0.105,1,0.032
732,5SQpwE1khtbJElHkB25fRC,Someone You Loved,['Lewis Capaldi'],0.501,182173,0.405,0,0.105,0,0.032
733,7u6U4fGBmcDSYpFPMW5YlQ,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
734,7INLbkvpV5B5D9LetAb7k7,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
735,6HslUrQVRdt4R9bW8eHUdp,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
736,5WoDKKtTI4JbEvBwidV6UO,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
737,5deQBYrFmFwJ9Gsx8MKtgi,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
738,5BNDvQisA37Nn0aB58OxHJ,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
739,4duZE7VJnR7G79gmPp53Pa,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
740,42u8eV68exZIqMzweIm3w7,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
741,3ZQCatHCMnHIfnX5GRt32X,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
742,3N6J1TA7CY6v4op5fKEbiY,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
743,28fgPznyOVgO75OSvg3T0Z,Salió El Sol,['Don Omar'],0.886,317280,0.708,0.0114,0.044,0,0.0911
744,7j4DjP93tyrAyFdhI1xfTt,Ami Chai Thakte,"['Nusraat Faria', 'Master D']",0.752,183335,0.776,0,0.0963,0,0.0637
745,7j4DjP93tyrAyFdhI1xfTt,Ami Chai Thakte,"['Nusraat Faria', 'Master D']",0.752,183335,0.776,0,0.0963,0,0.0637
746,3xVgsoAHGXbJdpZKM5hSjR,This Bar,['Morgan Wallen'],0.554,185280,0.883,0.000362,0.0463,47,0.0721
747,6NcMee2N3xKdNPgfb1oRPD,Deluxe Ambience for New Years Resolutions,['Restaurant Jazz Classics'],0.704,157153,0.0122,0.875,0.0996,1,0.0901
748,6NcMee2N3xKdNPgfb1oRPD,Deluxe Ambience for New Years Resolutions,['Restaurant Jazz Classics'],0.704,157153,0.0122,0.875,0.0996,1,0.0901
749,2VE6K37JANY5Uqwx8GpZpD,Me Gustas Tu,['J Balvin'],0.737,179107,0.918,0,0.29,0,0.0977
750,1OQaS7KDLwp2Ix184LfTmt,Me Gustas Tu,['J Balvin'],0.737,179107,0.918,0,0.29,0,0.0977
751,1nXD7lDVprihsGRXYEGBtj,Me Gustas Tu,['J Balvin'],0.737,179107,0.918,0,0.29,0,0.0977
752,1W6KQtXA4gtTTD3JNzojvn,Happy new years/welcome to 2021,['Pewdiecake2music'],0.68,235311,0.801,0.901,0.117,0,0.0827
753,1W6KQtXA4gtTTD3JNzojvn,Happy new years/welcome to 2021,['Pewdiecake2music'],0.68,235311,0.801,0.901,0.117,0,0.0827
754,075qcpR3BnxD5CWUIx1HTr,This Bar,['Morgan Wallen'],0.553,185280,0.884,0.00033,0.0463,74,0.0771
755,2N8WwILWSsRKcQLqD53HTE,"January 6th, 2021 (5 Years)",['SPrime'],0.716,170707,0.545,0,0.294,0,0.418
756,2N8WwILWSsRKcQLqD53HTE,"January 6th, 2021 (5 Years)",['SPrime'],0.716,170707,0.545,0,0.294,0,0.418
757,37Kk41bMzOoFylRftAelrV,Only Teardrops (Denmark Eurovision Entry 2013),['Jogging & Running'],0.542,185946,0.89,0,0.0949,0,0.0391
758,1Tq72GvuJypd4pz1UdCLGh,Only Teardrops (Denmark Eurovision Entry 2013),['Jogging & Running'],0.542,185946,0.89,0,0.0949,0,0.0391
759,1BeibZ0IzESh8ryZMEkq2c,Only Teardrops (Denmark Eurovision Entry 2013),['Jogging & Running'],0.542,185946,0.89,0,0.0949,0,0.0391
760,7iUmO03ChCW5VZdaycM4aX,Heartless - Wallen Album Mix,['Morgan Wallen'],0.61,169613,0.641,0,0.17,71,0.0289
761,60WG2F5DIaO547o3mtk73s,Yesterday,"['Jim Funk', 'Ethney']",0.526,389189,0.749,0.00141,0.207,0,0.0721
762,5pBj5iMFJ8UqCD8Elo6iNu,Checkered,['Esel1'],0.523,155676,0.969,0.671,0.105,0,0.0559
763,1Ld4VCGdj1JgKG1dP1cEwG,Light It Up,['TON Jayy'],0.891,124830,0.52,0,0.355,0,0.298
